HOSTNAME,SOURCE_SITE,SOURCE_DEVICE_TYPE,SOURCE_REGION,SOURCE_INTERFACE_ID,SLOT,TYPE,SOURCE_BUNDLE_INTERFACE,SOURCE_IPV4_ADDRESS,SOURCE_IPV6_ADDRESS,SEGMENT,TARGET_SITE,TARGET_DEVICE_TYPE,TARGET_HOSTNAME,TARGET_REGION,TARGET_INTERFACE_ID,,TARGET_BUNDLE_INTERFACE,TARGET_IPV4_ADDRESS,TARGET_IPV6_ADDRESS,ISIS_AREA,CHANGE ISIS,IS_BACK_TO_BACK_LINK,VIA_LOT_1,IS_VIA_ACI,IS_IOSXRV,IS_INFRA,IS_INTERCONNECT,ER4L,REMARKS,,,,,,,,
BGR05664CICN001,SMART 5664 BANGAR RS LA UNION,DN-1,NL,HundredGigE0/3/2/0,SLOT 3,PE-DN,Bundle-Ether101,10.205.236.177/30,,,PLDT VIGAN,PE-2,VGN00C15CIBE002,NL,HundredGigE0/0/0/4,SLOT 0,Bundle-Ether103,10.205.236.178/30,,,,,,,,YES,,,,,,,,,,,
BGOPXBGOCICU001,PLDT BAGUIO TMC,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.228.217/30,,,PLDT BAGUIO,PE-1,BGO05352CIBE001,NL,HundredGigE0/0/0/24,SLOT 0,Bundle-Ether200,10.205.228.218/30,,,,,,,,YES,,,,,,,,,,,
BGOPXBGOCICU001,PLDT BAGUIO TMC,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.228.221/30,,,PLDT BAGUIO,PE-2,BGO05352CIBE001,NL,HundredGigE0/7/0/3,SLOT 7,Bundle-Ether200,10.205.228.222/30,,,,,,,,YES,,,,,,,,,,,
BGOPXBGSCICU001,PLDT BAGUIO SESSION ROAD,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.228.225/30,,,PLDT BAGUIO,PE-1,BGO05352CIBE001,NL,HundredGigE0/0/0/25,SLOT 0,Bundle-Ether201,10.205.228.226/30,,,,,,,,YES,,,,,,,,,,,
BGOPXBGSCICU001,PLDT BAGUIO SESSION ROAD,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.228.229/30,,,PLDT BAGUIO,PE-2,BGO05352CIBE001,NL,HundredGigE0/7/0/4,SLOT 7,Bundle-Ether201,10.205.228.230/30,,,,,,,,YES,,,,,,,,,,,
BMLPXBMLCICU001,PLDT BINMALEY,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.228.233/30,,,PLDT DAGUPAN,PE-1,DGPN3809CIBE001,NL,HundredGigE0/0/0/30,SLOT 0,Bundle-Ether200,10.205.228.234/30,,,,,,,,YES,,,,,,,,,,,
BMLPXBMLCICU001,PLDT BINMALEY,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.228.237/30,,,PLDT DAGUPAN,PE-2,DGPN3809CIBE001,NL,HundredGigE0/7/0/29,SLOT 7,Bundle-Ether200,10.205.228.238/30,,,,,,,,YES,,,,,,,,,,,
DGPPXDGPCICU001,PLDT DAGUPAN,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.228.241/30,,,PLDT DAGUPAN,PE-1,DGPN3809CIBE001,NL,HundredGigE0/0/0/31,SLOT 0,Bundle-Ether201,10.205.228.242/30,,,,,,,,YES,,,,,,,,,,,
DGPPXDGPCICU001,PLDT DAGUPAN,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.228.245/30,,,PLDT DAGUPAN,PE-2,DGPN3809CIBE001,NL,HundredGigE0/7/0/30,SLOT 7,Bundle-Ether201,10.205.228.246/30,,,,,,,,YES,,,,,,,,,,,
TRCPXLIPCICU001,PLDT LUISITA INDUSTRIAL PARK,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.228.249/30,,,PLDT TARLAC,PE-1,TRCN3821CIBE001,NL,HundredGigE0/0/0/29,SLOT 0,Bundle-Ether200,10.205.228.250/30,,,,,,,,YES,,,,,,,,,,,
TRCPXLIPCICU001,PLDT LUISITA INDUSTRIAL PARK,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.228.253/30,,,PLDT TARLAC,PE-2,TRCN3821CIBE001,NL,HundredGigE0/7/0/28,SLOT 7,Bundle-Ether200,10.205.228.254/30,,,,,,,,YES,,,,,,,,,,,
SFPPXSFPCICU001,PLDT SFP,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.1/30,,,PLDT SFP,PE-1,SFPN3827CIBE0001,NL,HundredGigE0/0/0/25,SLOT 0,Bundle-Ether200,10.205.230.2/30,,,,,,,,YES,,,,,,,,,,,
SFPPXSFPCICU001,PLDT SFP,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.5/30,,,PLDT SFP,PE-2,SFPN3827CIBE0001,NL,HundredGigE0/7/0/26,SLOT 7,Bundle-Ether200,10.205.230.6/30,,,,,,,,YES,,,,,,,,,,,
PRQPXPRQCICU001,PLDT SOUTH PARANAQUE,AN-1,GMM,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.9/30,,,PLDT SOUTH PARANAQUE,PE-1,PRQPXPRQCIBE001,GMM,HundredGigE0/0/0/0,SLOT 0,Bundle-Ether200,10.205.230.10/30,,,,,,,,YES,,,,,,,,,,,
PRQPXPRQCICU001,PLDT SOUTH PARANAQUE,AN-1,GMM,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.13/30,,,PLDT SOUTH PARANAQUE,PE-2,PRQPXPRQCIBE001,GMM,HundredGigE0/7/0/0,SLOT 7,Bundle-Ether200,10.205.230.14/30,,,,,,,,YES,,,,,,,,,,,
LCNPXLCNCICU001,PLDT LUCENA,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.17/30,,,PLDT LUCENA,PE-1,LCNPXLCNCIBE001,SL,HundredGigE0/0/0/28,SLOT 0,Bundle-Ether200,10.205.230.18/30,,,,,,,,YES,,,,,,,,,,,
LCNPXLCNCICU001,PLDT LUCENA,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.21/30,,,PLDT LUCENA,PE-2,LCNPXLCNCIBE001,SL,HundredGigE0/7/0/26,SLOT 7,Bundle-Ether200,10.205.230.22/30,,,,,,,,YES,,,,,,,,,,,
LPNPXLPNCICU001,PLDT LAS PINAS,AN-1,GMM,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.25/30,,,PLDT LAS PINAS,PE-1,LPNPXLPNCIBE001,GMM,HundredGigE0/0/0/2,SLOT 0,Bundle-Ether200,10.205.230.26/30,,,,,,,,YES,,,,,,,,,,,
LPNPXLPNCICU001,PLDT LAS PINAS,AN-1,GMM,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.29/30,,,PLDT LAS PINAS,PE-2,LPNPXLPNCIBE001,GMM,HundredGigE0/7/0/1,SLOT 7,Bundle-Ether200,10.205.230.30/30,,,,,,,,YES,,,,,,,,,,,
MTPPXMTPCICU001,PLDT MUNTINLUPA,AN-1,GMM,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.33/30,,,PLDT MUNTINLUPA,PE-1,MTPPXMTPCIBE001,GMM,HundredGigE0/0/0/2,SLOT 0,Bundle-Ether200,10.205.230.34/30,,,,,,,,YES,,,,,,,,,,,
MTPPXMTPCICU001,PLDT MUNTINLUPA,AN-1,GMM,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.37/30,,,PLDT MUNTINLUPA,PE-2,MTPPXMTPCIBE001,GMM,HundredGigE0/7/0/1,SLOT 7,Bundle-Ether200,10.205.230.38/30,,,,,,,,YES,,,,,,,,,,,
GBAPXGBACICU001,PLDT GUIMBA,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.41/30,,,PLDT CABANATUAN,PE-1,CAB06118CIBE001,NL,HundredGigE0/0/0/26,SLOT 0,Bundle-Ether200,10.205.230.42/30,,,,,,,,YES,,,,,,,,,,,
GBAPXGBACICU001,PLDT GUIMBA,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.45/30,,,PLDT CABANATUAN,PE-2,CAB06118CIBE001,NL,HundredGigE0/7/0/24,SLOT 7,Bundle-Ether200,10.205.230.46/30,,,,,,,,YES,,,,,,,,,,,
PTB00O69CICU001,SMART O69 PANTABANGAN,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.49/30,,,PLDT CABANATUAN,PE-1,CAB06118CIBE001,NL,HundredGigE0/0/0/27,SLOT 0,Bundle-Ether201,10.205.230.50/30,,,,,,,,YES,,,,,,,,,,,
PTB00O69CICU001,SMART O69 PANTABANGAN,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.53/30,,,PLDT CABANATUAN,PE-2,CAB06118CIBE001,NL,HundredGigE0/7/0/25,SLOT 7,Bundle-Ether201,10.205.230.54/30,,,,,,,,YES,,,,,,,,,,,
SST00Y76CICU001,SMART Y76 STA. TERESITA,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.57/30,,,SMART O74 BALLESTEROS,PE-1,BLL00O74CIBE001,NL,HundredGigE0/0/0/3,SLOT 0,Bundle-Ether200,10.205.230.58/30,,,,,,,,YES,,,,,,,,,,,
SST00Y76CICU001,SMART Y76 STA. TERESITA,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.61/30,,,SMART O74 BALLESTEROS,PE-2,BLL00O74CIBE001,NL,HundredGigE0/7/0/1,SLOT 7,Bundle-Ether200,10.205.230.62/30,,,,,,,,YES,,,,,,,,,,,
PLDT TAMBO AN-1,PLDT TAMBO,AN-1,,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.65/30,,,PLDT SOUTH PARANAQUE,PE-1,PRQPXPRQCIBE001,GMM,HundredGigE0/0/0/2,SLOT 0,Bundle-Ether201,10.205.230.66/30,,,,,,,,YES,,,,,,,,,,,
PLDT TAMBO AN-1,PLDT TAMBO,AN-1,,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.69/30,,,PLDT SOUTH PARANAQUE,PE-2,PRQPXPRQCIBE001,GMM,HundredGigE0/7/0/1,SLOT 7,Bundle-Ether201,10.205.230.70/30,,,,,,,,YES,,,,,,,,,,,
CLAPXCSECICU001,PLDT CANLUBANG VAN,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.73/30,,,PLDT CALAMBA,PE-1,CLAS3548CIBE001,SL,HundredGigE0/0/0/24,SLOT 0,Bundle-Ether200,10.205.230.74/30,,,,,,,,YES,,,,,,,,,,,
CLAPXCSECICU001,PLDT CANLUBANG VAN,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.77/30,,,PLDT CALAMBA,PE-2,CLAS3548CIBE001,SL,HundredGigE0/7/0/3,SLOT 7,Bundle-Ether200,10.205.230.78/30,,,,,,,,YES,,,,,,,,,,,
CTN04702CICU001,SMART 4702 CATANAUAN,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.81/30,,,PLDT LUCENA,PE-1,LCNPXLCNCIBE001,SL,HundredGigE0/0/0/29,SLOT 0,Bundle-Ether201,10.205.230.82/30,,,,,,,,YES,,,,,,,,,,,
CTN04702CICU001,SMART 4702 CATANAUAN,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.85/30,,,PLDT LUCENA,PE-2,LCNPXLCNCIBE001,SL,HundredGigE0/7/0/27,SLOT 7,Bundle-Ether201,10.205.230.86/30,,,,,,,,YES,,,,,,,,,,,
LUBPXLUBCICU001,PLDT LUBAO,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.89/30,,,PLDT SFP,PE-1,SFPN3827CIBE0001,NL,HundredGigE0/0/0/26,SLOT 0,Bundle-Ether201,10.205.230.90/30,,,,,,,,YES,,,,,,,,,,,
LUBPXLUBCICU001,PLDT LUBAO,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.93/30,,,PLDT SFP,PE-2,SFPN3827CIBE0001,NL,HundredGigE0/7/0/27,SLOT 7,Bundle-Ether201,10.205.230.94/30,,,,,,,,YES,,,,,,,,,,,
CYNPXCYNCICU001,PLDT CAUAYAN,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.97/30,,,SMART 6113 CAUAYAN,PE-1,CYN06113CIBE001,NL,HundredGigE0/0/0/4,SLOT 0,Bundle-Ether200,10.205.230.98/30,,,,,,,,YES,,,,,,,,,,,
CYNPXCYNCICU001,PLDT CAUAYAN,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.101/30,,,SMART 6113 CAUAYAN,PE-2,CYN06113CIBE001,NL,HundredGigE0/7/0/2,SLOT 7,Bundle-Ether200,10.205.230.102/30,,,,,,,,YES,,,,,,,,,,,
AGSPXAGSCICU001,PLDT ANGELES,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,PE-AN,Bundle-Ether200,10.205.230.105/30,,,SMART 580 ANGELES,PE-1,MCT00580CIBE001,NL,HundredGigE0/0/0/2,SLOT 0,Bundle-Ether200,10.205.230.106/30,,,,,,,,YES,,,,,,,,,,,
AGSPXAGSCICU001,PLDT ANGELES,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,PE-AN,Bundle-Ether201,10.205.230.109/30,,,SMART 580 ANGELES,PE-2,MCT00580CIBE001,NL,HundredGigE0/7/0/1,SLOT 7,Bundle-Ether200,10.205.230.110/30,,,,,,,,YES,,,,,,,,,,,
CMN05702CICU001,TIM CARMONA,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,SPECIAL CASE,Bundle-Ether400,10.205.230.113/30,,,PLDT DASMARINAS,PE-1,DASPXDASCIBE001,SL,HundredGigE0/0/0/27,SLOT 0,Bundle-Ether400,10.205.230.114/30,,,,,,,,YES,,,,,,,,,,,
CMN05702CICU001,TIM CARMONA,AN-1,SL,HundredGigE0/1/2/3,SLOT 1,SPECIAL CASE,Bundle-Ether401,10.205.230.117/30,,,SMART 4106 CABUYAO,PE-2,CBY04106CIBE001,SL,HundredGigE0/7/0/3,SLOT 7,Bundle-Ether400,10.205.230.118/30,,,,,,,,YES,,,,,,,,,,,
BMB00C27CICU001,SMART C27 BAYOMBONG,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,SPECIAL CASE,Bundle-Ether400,10.205.230.121/30,,,PLDT CABANATUAN,PE-1,CAB06118CIBE001,NL,HundredGigE0/0/0/28,SLOT 0,Bundle-Ether400,10.205.230.122/30,,,,,,,,YES,,,,,,,,,,,
BMB00C27CICU001,SMART C27 BAYOMBONG,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,SPECIAL CASE,Bundle-Ether401,10.205.230.125/30,,,SMART C63 SOLANO,PE-2,SNO00C63CIBE001,NL,HundredGigE0/7/0/3,SLOT 7,Bundle-Ether400,10.205.230.126/30,,,,,,,,YES,,,,,,,,,,,
PLDT INDANG AN-1,PLDT INDANG,AN-1,,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.97/30,,,PLDT INDANG,DN-1,IDGPXIDGCICN001,SL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.98/30,,,,,,,,YES,,,,,,,,,,,
PLDT INDANG AN-1,PLDT INDANG,AN-1,,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.101/30,,,PLDT INDANG,DN-2,IDGPXIDGCICN001,SL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.102/30,,,,,,,,YES,,,,,,,,,,,
CAPPXCAPCICU001,PLDT CAPAS,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.105/30,,,PLDT CAPAS,DN-1,CAPPXCAPCICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.106/30,,,,,,,,YES,,,,,,,,,,,
CAPPXCAPCICU001,PLDT CAPAS,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.109/30,,,PLDT CAPAS,DN-2,CAPPXCAPCICN001,NL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.110/30,,,,,,,,YES,,,,,,,,,,,
MNGPXMNGCICU001,PLDT MANAOAG,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.113/30,,,SMART C43 MANAOAG,DN-1,MNG00C43CICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.114/30,,,,,,,,YES,,,,,,,,,,,
MNGPXMNGCICU001,PLDT MANAOAG,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.117/30,,,SMART C43 MANAOAG,DN-2,MNG00C43CICN001,NL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.118/30,,,,,,,,YES,,,,,,,,,,,
PLYPXPLYCICU001,PLDT PALAYAN,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.121/30,,,SMART 547 PALAYAN CITY,DN-1,PLY00547CICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.122/30,,,,,,,,YES,,,,,,,,,,,
PLYPXPLYCICU001,PLDT PALAYAN,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.125/30,,,SMART 547 PALAYAN CITY,DN-2,PLY00547CICN001,NL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.126/30,,,,,,,,YES,,,,,,,,,,,
FLBPXFLBCICU001,PLDT FLORIDABLANCA,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.129/30,,,PLDT FLORIDABLANCA,DN-1,FLBPXFLBCICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.130/30,,,,,,,,YES,,,,,,,,,,,
FLBPXFLBCICU001,PLDT FLORIDABLANCA,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.133/30,,,PLDT FLORIDABLANCA,DN-2,FLBPXFLBCICN001,NL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.134/30,,,,,,,,YES,,,,,,,,,,,
PQIPXPQICICU001,PLDT PANIQUI,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.137/30,,,PLDT PANIQUI,DN-1,PQIPXPQICICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.138/30,,,,,,,,YES,,,,,,,,,,,
PQIPXPQICICU001,PLDT PANIQUI,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.141/30,,,PLDT PANIQUI,DN-2,PQIPXPQICICN001,NL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.142/30,,,,,,,,YES,,,,,,,,,,,
SJNPXSJNCICU001,"PLDT SAN JOSE, NE",AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.145/30,,,PLDT SAN JOSE,DN-1,PLDT SAN JOSE DN 1,,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.146/30,,,,,,,,YES,,,,,,,,,,,
SJNPXSJNCICU001,"PLDT SAN JOSE, NE",AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.149/30,,,PLDT SAN JOSE,DN-2,PLDT SAN JOSE DN 1,,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.150/30,,,,,,,,YES,,,,,,,,,,,
BOAPX201CICU001,PLDT LAYLAY,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.153/30,,,PLDT LAYLAY,DN-1,BOAPX201CICN001,SL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.154/30,,,,,,,,YES,,,,,,,,,,,
BOAPX201CICU001,PLDT LAYLAY,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.157/30,,,PLDT LAYLAY,DN-2,BOAPX201CICN001,SL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.158/30,,,,,,,,YES,,,,,,,,,,,
MLY04167CICU001,SMART 4167 MULANAY TOWN PROPER,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.161/30,,,SMART 4167 MULANAY TOWN PROPER,DN-1,MLY04167CICN001,SL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.162/30,,,,,,,,YES,,,,,,,,,,,
MLY04167CICU001,SMART 4167 MULANAY TOWN PROPER,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.165/30,,,SMART 4167 MULANAY TOWN PROPER,DN-2,MLY04167CICN001,SL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.166/30,,,,,,,,YES,,,,,,,,,,,
ALM00C07CICU001,SMART C07 ALAMINOS,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.169/30,,,SMART C07 ALAMINOS,DN-1,ALM00C07CICN001,NL,HundredGigE0/2/0/0,SLOT 2,Bundle-Ether300,10.205.231.170/30,,,,,,,,YES,,,,,,,,,,,
ALM00C07CICU001,SMART C07 ALAMINOS,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.173/30,,,SMART C07 ALAMINOS,DN-2,ALM00C07CICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether301,10.205.231.174/30,,,,,,,,YES,,,,,,,,,,,
SNL04141CICU001,SMART 4141 SINILOAN,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.177/30,,,SMART 4141 SINILOAN,DN-1,SNL04141CICN001,SL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.178/30,,,,,,,,YES,,,,,,,,,,,
SNL04141CICU001,SMART 4141 SINILOAN,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.181/30,,,SMART 4141 SINILOAN,DN-2,SNL04141CICN001,SL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.182/30,,,,,,,,YES,,,,,,,,,,,
GMC00B43CICU001,SMART B43 GUMACA,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.185/30,,,SMART B43 GUMACA,DN-1,GMC00B43CICN001,SL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.186/30,,,,,,,,YES,,,,,,,,,,,
GMC00B43CICU001,SMART B43 GUMACA,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.189/30,,,SMART B43 GUMACA,DN-2,GMC00B43CICN001,SL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.190/30,,,,,,,,YES,,,,,,,,,,,
PLDT DINALUPIHAN AN-1,PLDT DINALUPIHAN,AN-1,,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.193/30,,,PLDT FLORIDABLANCA,DN-1,FLBPXFLBCICN001,NL,HundredGigE0/2/0/34,SLOT 2,Bundle-Ether302,10.205.231.194/30,,,,,,,,YES,,,,,,,,,,,
PLDT DINALUPIHAN AN-1,PLDT DINALUPIHAN,AN-1,,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.197/30,,,PLDT FLORIDABLANCA,DN-2,FLBPXFLBCICN001,NL,HundredGigE0/2/0/3,SLOT 2,Bundle-Ether303,10.205.231.198/30,,,,,,,,YES,,,,,,,,,,,
GPNPXGPNCICU001,PLDT GAPAN,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.201/30,,,SMART 542 GAPAN,DN-1,GPN00542CICN001,NL,HundredGigE0/2/0/0,SLOT 2,Bundle-Ether300,10.205.231.202/30,,,,,,,,YES,,,,,,,,,,,
GPNPXGPNCICU001,PLDT GAPAN,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.205/30,,,SMART 542 GAPAN,DN-2,GPN00542CICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether301,10.205.231.206/30,,,,,,,,YES,,,,,,,,,,,
BCRPXMOLCICU001,PLDT Molino,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.209/30,,,PLDT IMUS,DN-1,IMUS3559CICN001,SL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether300,10.205.231.210/30,,,,,,,,YES,,,,,,,,,,,
BCRPXMOLCICU001,PLDT Molino,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.213/30,,,PLDT IMUS,DN-2,IMUS3559CICN001,SL,HundredGigE0/2/0/34,SLOT 2,Bundle-Ether301,10.205.231.214/30,,,,,,,,YES,,,,,,,,,,,
IMUPXIMUCICU001,PLDT IMUS,AN-1,SL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.217/30,,,PLDT IMUS,DN-1,IMUS3559CICN001,SL,HundredGigE0/2/0/3,SLOT 2,Bundle-Ether302,10.205.231.218/30,,,,,,,,YES,,,,,,,,,,,
IMUPXIMUCICU001,PLDT IMUS,AN-1,SL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.221/30,,,PLDT IMUS,DN-2,IMUS3559CICN001,SL,HundredGigE0/2/0/33,SLOT 2,Bundle-Ether303,10.205.231.222/30,,,,,,,,YES,,,,,,,,,,,
BKO03813CICU001,SMART 3813 BAUKO,AN-1,NL,HundredGigE0/0/2/0,SLOT 0,LOT3,Bundle-Ether300,10.205.231.225/30,,,SMART 3813 BAUKO,DN-1,BKO03813CICN001,NL,HundredGigE0/2/0/35,SLOT 2,Bundle-Ether300,10.205.231.226/30,,,,,,,,YES,,,,,,,,,,,
BKO03813CICU001,SMART 3813 BAUKO,AN-1,NL,HundredGigE0/1/2/0,SLOT 1,LOT3,Bundle-Ether301,10.205.231.229/30,,,SMART 3813 BAUKO,DN-2,BKO03813CICN001,NL,HundredGigE0/2/0/1,SLOT 2,Bundle-Ether301,10.205.231.230/30,,,,,,,,YES,,,,,,,,,,,
